BUYER_COUNTY,BUYER_STATE,mme,year,population
LINCOLN,WY,,2005,15359.0
NATRONA,WY,,2005,69478.0
NIOBRARA,WY,,2005,2228.0
PARK,WY,,2005,26381.0
PLATTE,WY,,2005,8485.0
SHERIDAN,WY,,2005,27159.0
SUBLETTE,WY,,2005,6880.0
SWEETWATER,WY,,2005,37331.0
TETON,WY,,2005,19327.0
UINTA,WY,,2005,19451.0
WASHAKIE,WY,,2005,7773.0
WESTON,WY,,2005,6487.0
BRISTOL BAY,AK,,2006,1111.0
DILLINGHAM,AK,,2006,4833.0
LAKE AND PENINSULA,AK,,2006,1624.0
NOME,AK,,2006,9235.0
SKAGWAY HOONAH ANGOON,AK,,2006,946.0
WADE HAMPTON,AK,,2006,7292.0
YAKUTAT,AK,,2006,642.0
YUKON KOYUKUK,AK,,2006,5762.0
HOONAH ANGOON,AK,,2006,2271.0
COSTILLA,CO,,2006,3571.0
DOLORES,CO,,2006,1973.0
JACKSON,CO,,2006,1415.0
MINERAL,CO,,2006,789.0
DISTRICT OF COLUMBIA,DC,,2006,570681.0
GLADES,FL,,2006,12297.0
CHATTAHOOCHEE,GA,,2006,11828.0
ECHOLS,GA,,2006,3913.0
QUITMAN,GA,,2006,2545.0
TALIAFERRO,GA,,2006,1863.0
WEBSTER,GA,,2006,2630.0
BOISE,ID,,2006,7151.0
CAMAS,ID,,2006,1073.0
CLARK,ID,,2006,947.0
HENDERSON,IL,,2006,7614.0
CHASE,KS,,2006,2949.0
DONIPHAN,KS,,2006,7936.0
STAFFORD,KS,,2006,4440.0
WABAUNSEE,KS,,2006,6845.0
WALLACE,KS,,2006,1527.0
ROBERTSON,KY,,2006,2309.0
CAMERON,LA,,2006,7719.0
KEWEENAW,MI,,2006,2087.0
ISSAQUENA,MS,,2006,1649.0
SCHUYLER,MO,,2006,4267.0
WORTH,MO,,2006,2202.0
CARTER,MT,,2006,1227.0
GOLDEN VALLEY,MT,,2006,973.0
GRANITE,MT,,2006,3013.0
MCCONE,MT,,2006,1765.0
PETROLEUM,MT,,2006,495.0
PRAIRIE,MT,,2006,1098.0
TREASURE,MT,,2006,759.0
WHEATLAND,MT,,2006,2035.0
WIBAUX,MT,,2006,984.0
ARTHUR,NE,,2006,450.0
BANNER,NE,,2006,733.0
BLAINE,NE,,2006,493.0
CLAY,NE,,2006,6609.0
FRONTIER,NE,,2006,2879.0
GOSPER,NE,,2006,2075.0
GRANT,NE,,2006,677.0
HAYES,NE,,2006,994.0
HITCHCOCK,NE,,2006,2956.0
HOOKER,NE,,2006,751.0
KEYA PAHA,NE,,2006,892.0
LOGAN,NE,,2006,756.0
LOUP,NE,,2006,635.0
MCPHERSON,NE,,2006,518.0
ROCK,NE,,2006,1552.0
SIOUX,NE,,2006,1409.0
STANTON,NE,,2006,6363.0
THOMAS,NE,,2006,659.0
WHEELER,NE,,2006,826.0
ESMERALDA,NV,,2006,883.0
PERSHING,NV,,2006,6653.0
STOREY,NV,,2006,3913.0
CATRON,NM,,2006,3573.0
HARDING,NM,,2006,749.0
MORA,NM,,2006,4992.0
CAMDEN,NC,,2006,9321.0
HYDE,NC,,2006,5621.0
BILLINGS,ND,,2006,741.0
BURKE,ND,,2006,1975.0
OLIVER,ND,,2006,1863.0
SHERIDAN,ND,,2006,1435.0
SIOUX,ND,,2006,4148.0
SLOPE,ND,,2006,744.0
STEELE,ND,,2006,2026.0
SHERMAN,OR,,2006,1682.0
WHEELER,OR,,2006,1425.0
AURORA,SD,,2006,2775.0
BUFFALO,SD,,2006,1973.0
CAMPBELL,SD,,2006,1533.0
CORSON,SD,,2006,4041.0
DEWEY,SD,,2006,5537.0
HAMLIN,SD,,2006,5595.0
HANSON,SD,,2006,3414.0
HARDING,SD,,2006,1278.0
HYDE,SD,,2006,1531.0
JACKSON,SD,,2006,2976.0
JONES,SD,,2006,1046.0
LYMAN,SD,,2006,3754.0
SANBORN,SD,,2006,2410.0
SHANNON,SD,,2006,13404.0
SULLY,SD,,2006,1422.0
TODD,SD,,2006,9505.0
ZIEBACH,SD,,2006,2782.0
VAN BUREN,TN,,2006,5406.0
ARCHER,TX,,2006,9063.0
BORDEN,TX,,2006,634.0
BRISCOE,TX,,2006,1704.0
COKE,TX,,2006,3492.0
COLLINGSWORTH,TX,,2006,2952.0
CONCHO,TX,,2006,3957.0
COTTLE,TX,,2006,1577.0
GLASSCOCK,TX,,2006,1202.0
HARTLEY,TX,,2006,5911.0
HUDSPETH,TX,,2006,3459.0
IRION,TX,,2006,1649.0
JEFF DAVIS,TX,,2006,2264.0
KENEDY,TX,,2006,426.0
KENT,TX,,2006,770.0
KING,TX,,2006,285.0
LOVING,TX,,2006,75.0
MCMULLEN,TX,,2006,765.0
MOTLEY,TX,,2006,1236.0
OLDHAM,TX,,2006,2010.0
ROBERTS,TX,,2006,849.0
SCHLEICHER,TX,,2006,3085.0
STERLING,TX,,2006,1124.0
TERRELL,TX,,2006,921.0
THROCKMORTON,TX,,2006,1710.0
UPTON,TX,,2006,3174.0
DAGGETT,UT,,2006,984.0
PIUTE,UT,,2006,1429.0
CHARLES CITY,VA,,2006,7156.0
HIGHLAND,VA,,2006,2479.0
KING AND QUEEN,VA,,2006,6915.0
ROCKBRIDGE,VA,,2006,21931.0
BEDFORD CITY,VA,,2006,6147.0
CLIFTON FORGE CITY,VA,,2006,
EMPORIA CITY,VA,,2006,5734.0
MANASSAS PARK CITY,VA,,2006,12490.0
WILLIAMSBURG CITY,VA,,2006,12810.0
FLORENCE,WI,,2006,4794.0
MENOMINEE,WI,,2006,4312.0
BETHEL,AK,,2007,16723.0
BRISTOL BAY,AK,,2007,1076.0
DILLINGHAM,AK,,2007,4832.0
LAKE AND PENINSULA,AK,,2007,1629.0
NOME,AK,,2007,9246.0
SKAGWAY HOONAH ANGOON,AK,,2007,955.0
WADE HAMPTON,AK,,2007,7372.0
YAKUTAT,AK,,2007,656.0
YUKON KOYUKUK,AK,,2007,5712.0
SKAGWAY,AK,,2007,955.0
HOONAH ANGOON,AK,,2007,2242.0
ALPINE,CA,,2007,1274.0
COSTILLA,CO,,2007,3567.0
DOLORES,CO,,2007,1980.0
JACKSON,CO,,2007,1407.0
MINERAL,CO,,2007,807.0
SAN JUAN,CO,,2007,661.0
DISTRICT OF COLUMBIA,DC,,2007,574404.0
GLADES,FL,,2007,12357.0
BAKER,GA,,2007,3706.0
CHATTAHOOCHEE,GA,,2007,11965.0
ECHOLS,GA,,2007,3938.0
QUITMAN,GA,,2007,2529.0
TALBOT,GA,,2007,7026.0
TALIAFERRO,GA,,2007,1851.0
WEBSTER,GA,,2007,2735.0
BOISE,ID,,2007,7229.0
CAMAS,ID,,2007,1103.0
CLARK,ID,,2007,948.0
WARREN,IN,,2007,8554.0
CHASE,KS,,2007,2840.0
DONIPHAN,KS,,2007,7988.0
STAFFORD,KS,,2007,4460.0
WABAUNSEE,KS,,2007,6998.0
WALLACE,KS,,2007,1481.0
ROBERTSON,KY,,2007,2244.0
CAMERON,LA,,2007,7517.0
KEWEENAW,MI,,2007,2104.0
ISSAQUENA,MS,,2007,1552.0
RALLS,MO,,2007,10148.0
SCHUYLER,MO,,2007,4313.0
WORTH,MO,,2007,2217.0
CARTER,MT,,2007,1216.0
GOLDEN VALLEY,MT,,2007,964.0
GRANITE,MT,,2007,3039.0
MCCONE,MT,,2007,1767.0
PETROLEUM,MT,,2007,470.0
PRAIRIE,MT,,2007,1083.0
TREASURE,MT,,2007,748.0
WHEATLAND,MT,,2007,2080.0
WIBAUX,MT,,2007,1014.0
ARTHUR,NE,,2007,457.0
BANNER,NE,,2007,715.0
BLAINE,NE,,2007,463.0
FRONTIER,NE,,2007,2860.0
GOSPER,NE,,2007,2101.0
HAYES,NE,,2007,977.0
HITCHCOCK,NE,,2007,2931.0
HOOKER,NE,,2007,732.0
KEYA PAHA,NE,,2007,857.0
LOGAN,NE,,2007,751.0
LOUP,NE,,2007,649.0
MCPHERSON,NE,,2007,545.0
ROCK,NE,,2007,1551.0
SIOUX,NE,,2007,1404.0
STANTON,NE,,2007,6248.0
THOMAS,NE,,2007,667.0
WHEELER,NE,,2007,837.0
ESMERALDA,NV,,2007,829.0
PERSHING,NV,,2007,6715.0
STOREY,NV,,2007,4000.0
CATRON,NM,,2007,3638.0
HARDING,NM,,2007,732.0
MORA,NM,,2007,4964.0
CAMDEN,NC,,2007,9570.0
HYDE,NC,,2007,5639.0
BILLINGS,ND,,2007,762.0
BURKE,ND,,2007,1933.0
OLIVER,ND,,2007,1865.0
SHERIDAN,ND,,2007,1406.0
SIOUX,ND,,2007,4094.0
SLOPE,ND,,2007,711.0
STEELE,ND,,2007,1985.0
SHERMAN,OR,,2007,1713.0
WHEELER,OR,,2007,1419.0
AURORA,SD,,2007,2745.0
BUFFALO,SD,,2007,1937.0
CAMPBELL,SD,,2007,1474.0
CORSON,SD,,2007,4118.0
DEWEY,SD,,2007,5402.0
HAMLIN,SD,,2007,5696.0
HANSON,SD,,2007,3417.0
HARDING,SD,,2007,1274.0
HYDE,SD,,2007,1467.0
JACKSON,SD,,2007,3008.0
JONES,SD,,2007,1014.0
LYMAN,SD,,2007,3765.0
SANBORN,SD,,2007,2395.0
SHANNON,SD,,2007,13345.0
SULLY,SD,,2007,1436.0
TODD,SD,,2007,9631.0
ZIEBACH,SD,,2007,2781.0
VAN BUREN,TN,,2007,5480.0
BORDEN,TX,,2007,597.0
BRISCOE,TX,,2007,1647.0
COCHRAN,TX,,2007,3194.0
COKE,TX,,2007,3375.0
COLLINGSWORTH,TX,,2007,2973.0
COTTLE,TX,,2007,1513.0
CULBERSON,TX,,2007,2536.0
GLASSCOCK,TX,,2007,1164.0
HARTLEY,TX,,2007,6047.0
HUDSPETH,TX,,2007,3462.0
IRION,TX,,2007,1609.0
JEFF DAVIS,TX,,2007,2277.0
KENEDY,TX,,2007,415.0
KENT,TX,,2007,788.0
KING,TX,,2007,284.0
LIPSCOMB,TX,,2007,3178.0
LOVING,TX,,2007,79.0
MCMULLEN,TX,,2007,773.0
MOTLEY,TX,,2007,1228.0
OLDHAM,TX,,2007,1992.0
PRESIDIO,TX,,2007,7712.0
REAL,TX,,2007,3308.0
ROBERTS,TX,,2007,887.0
SCHLEICHER,TX,,2007,3198.0
STERLING,TX,,2007,1152.0
TERRELL,TX,,2007,886.0
UPTON,TX,,2007,3123.0
DAGGETT,UT,,2007,974.0
PIUTE,UT,,2007,1419.0
CHARLES CITY,VA,,2007,7148.0
HIGHLAND,VA,,2007,2424.0
KING AND QUEEN,VA,,2007,6948.0
ROCKBRIDGE,VA,,2007,22228.0
BEDFORD CITY,VA,,2007,6169.0
CLIFTON FORGE CITY,VA,,2007,
EMPORIA CITY,VA,,2007,5755.0
MANASSAS PARK CITY,VA,,2007,12677.0
WILLIAMSBURG CITY,VA,,2007,13142.0
FLORENCE,WI,,2007,4682.0
MENOMINEE,WI,,2007,4293.0
ALEUTIANS EAST,AK,,2008,2991.0
BRISTOL BAY,AK,,2008,1040.0
DENALI,AK,,2008,1803.0
DILLINGHAM,AK,,2008,4769.0
LAKE AND PENINSULA,AK,,2008,1606.0
NOME,AK,,2008,9231.0
NORTH SLOPE,AK,,2008,8841.0
SKAGWAY HOONAH ANGOON,AK,,2008,967.0
WADE HAMPTON,AK,,2008,7392.0
YAKUTAT,AK,,2008,627.0
YUKON KOYUKUK,AK,,2008,5585.0
SKAGWAY,AK,,2008,967.0
HOONAH ANGOON,AK,,2008,2225.0
COSTILLA,CO,,2008,3532.0
CUSTER,CO,,2008,4107.0
DOLORES,CO,,2008,2061.0
JACKSON,CO,,2008,1378.0
MINERAL,CO,,2008,774.0
SAN JUAN,CO,,2008,670.0
DISTRICT OF COLUMBIA,DC,,2008,580236.0
GLADES,FL,,2008,12752.0
BAKER,GA,,2008,3728.0
CHATTAHOOCHEE,GA,,2008,11624.0
ECHOLS,GA,,2008,3954.0
QUITMAN,GA,,2008,2547.0
TALBOT,GA,,2008,6899.0
TALIAFERRO,GA,,2008,1820.0
WEBSTER,GA,,2008,2710.0
BOISE,ID,,2008,7148.0
CAMAS,ID,,2008,1120.0
CLARK,ID,,2008,981.0
LINCOLN,ID,,2008,5041.0
WARREN,IN,,2008,8602.0
CHASE,KS,,2008,2810.0
DONIPHAN,KS,,2008,8003.0
KIOWA,KS,,2008,2418.0
STAFFORD,KS,,2008,4404.0
WABAUNSEE,KS,,2008,7077.0
WALLACE,KS,,2008,1447.0
ROBERTSON,KY,,2008,2272.0
CAMERON,LA,,2008,7434.0
KEWEENAW,MI,,2008,2119.0
ISSAQUENA,MS,,2008,1521.0
KNOX,MO,,2008,4117.0
RALLS,MO,,2008,10117.0
SCHUYLER,MO,,2008,4383.0
WORTH,MO,,2008,2166.0
CARTER,MT,,2008,1172.0
GOLDEN VALLEY,MT,,2008,890.0
GRANITE,MT,,2008,3031.0
MCCONE,MT,,2008,1720.0
PETROLEUM,MT,,2008,481.0
PRAIRIE,MT,,2008,1123.0
TREASURE,MT,,2008,754.0
WHEATLAND,MT,,2008,2151.0
WIBAUX,MT,,2008,986.0
ARTHUR,NE,,2008,453.0
BANNER,NE,,2008,677.0
BLAINE,NE,,2008,456.0
FRONTIER,NE,,2008,2786.0
GOSPER,NE,,2008,2049.0
HAYES,NE,,2008,986.0
HITCHCOCK,NE,,2008,2927.0
HOOKER,NE,,2008,734.0
KEYA PAHA,NE,,2008,836.0
LOGAN,NE,,2008,730.0
LOUP,NE,,2008,630.0
MCPHERSON,NE,,2008,558.0
ROCK,NE,,2008,1554.0
SIOUX,NE,,2008,1360.0
STANTON,NE,,2008,6145.0
THOMAS,NE,,2008,661.0
WHEELER,NE,,2008,831.0
ESMERALDA,NV,,2008,820.0
PERSHING,NV,,2008,6665.0
STOREY,NV,,2008,4099.0
HARDING,NM,,2008,690.0
MORA,NM,,2008,4909.0
CAMDEN,NC,,2008,9802.0
HYDE,NC,,2008,5764.0
BILLINGS,ND,,2008,768.0
BURKE,ND,,2008,1902.0
OLIVER,ND,,2008,1836.0
SHERIDAN,ND,,2008,1351.0
SIOUX,ND,,2008,4072.0
SLOPE,ND,,2008,730.0
STEELE,ND,,2008,1960.0
SHERMAN,OR,,2008,1691.0
WHEELER,OR,,2008,1399.0
AURORA,SD,,2008,2750.0
BUFFALO,SD,,2008,1956.0
CAMPBELL,SD,,2008,1456.0
DEWEY,SD,,2008,5245.0
HAMLIN,SD,,2008,5753.0
HANSON,SD,,2008,3399.0
HARDING,SD,,2008,1252.0
HYDE,SD,,2008,1430.0
JACKSON,SD,,2008,2950.0
JONES,SD,,2008,976.0
LYMAN,SD,,2008,3669.0
SANBORN,SD,,2008,2374.0
SHANNON,SD,,2008,13368.0
SULLY,SD,,2008,1375.0
TODD,SD,,2008,9559.0
ZIEBACH,SD,,2008,2708.0
VAN BUREN,TN,,2008,5541.0
ARCHER,TX,,2008,9104.0
BORDEN,TX,,2008,612.0
BRISCOE,TX,,2008,1651.0
COCHRAN,TX,,2008,3100.0
COKE,TX,,2008,3348.0
COLLINGSWORTH,TX,,2008,3017.0
CONCHO,TX,,2008,4108.0
COTTLE,TX,,2008,1527.0
CULBERSON,TX,,2008,2490.0
DELTA,TX,,2008,5252.0
GLASSCOCK,TX,,2008,1218.0
HARTLEY,TX,,2008,5820.0
HUDSPETH,TX,,2008,3374.0
IRION,TX,,2008,1571.0
JEFF DAVIS,TX,,2008,2316.0
KENEDY,TX,,2008,410.0
KENT,TX,,2008,787.0
KING,TX,,2008,272.0
LIPSCOMB,TX,,2008,3183.0
LOVING,TX,,2008,61.0
MCMULLEN,TX,,2008,736.0
MOTLEY,TX,,2008,1197.0
OLDHAM,TX,,2008,2004.0
PRESIDIO,TX,,2008,7683.0
REAL,TX,,2008,3241.0
ROBERTS,TX,,2008,904.0
SCHLEICHER,TX,,2008,3255.0
STERLING,TX,,2008,1169.0
TERRELL,TX,,2008,884.0
THROCKMORTON,TX,,2008,1635.0
UPTON,TX,,2008,3231.0
DAGGETT,UT,,2008,993.0
PIUTE,UT,,2008,1511.0
CHARLES CITY,VA,,2008,7232.0
HIGHLAND,VA,,2008,2403.0
KING AND QUEEN,VA,,2008,6916.0
ROCKBRIDGE,VA,,2008,22363.0
BEDFORD CITY,VA,,2008,6150.0
CLIFTON FORGE CITY,VA,,2008,
EMPORIA CITY,VA,,2008,5820.0
MANASSAS PARK CITY,VA,,2008,12744.0
WILLIAMSBURG CITY,VA,,2008,13296.0
FLORENCE,WI,,2008,4564.0
MENOMINEE,WI,,2008,4214.0
ALEUTIANS EAST,AK,,2009,2959.0
BRISTOL BAY,AK,,2009,682.0
DENALI,AK,,2009,1529.0
DILLINGHAM,AK,,2009,4946.0
LAKE AND PENINSULA,AK,,2009,1399.0
NORTHWEST ARCTIC,AK,,2009,7430.0
SKAGWAY HOONAH ANGOON,AK,,2009,1071.0
WADE HAMPTON,AK,,2009,7577.0
YAKUTAT,AK,,2009,418.0
YUKON KOYUKUK,AK,,2009,5813.0
SKAGWAY,AK,,2009,1071.0
HOONAH ANGOON,AK,,2009,2042.0
CLEVELAND,AR,,2009,8640.0
COSTILLA,CO,,2009,3282.0
DOLORES,CO,,2009,1771.0
JACKSON,CO,,2009,1305.0
MINERAL,CO,,2009,1077.0
SAN JUAN,CO,,2009,686.0
WASHINGTON,CO,,2009,4647.0
DISTRICT OF COLUMBIA,DC,,2009,588433.0
BAKER,GA,,2009,3810.0
CHATTAHOOCHEE,GA,,2009,14364.0
ECHOLS,GA,,2009,4157.0
GLASCOCK,GA,,2009,2736.0
QUITMAN,GA,,2009,2647.0
TALBOT,GA,,2009,6496.0
TALIAFERRO,GA,,2009,1863.0
WEBSTER,GA,,2009,2203.0
BOISE,ID,,2009,7467.0
CAMAS,ID,,2009,1040.0
CLARK,ID,,2009,984.0
LINCOLN,ID,,2009,4533.0
SCOTT,IL,,2009,5238.0
WARREN,IN,,2009,8573.0
CHASE,KS,,2009,2880.0
DONIPHAN,KS,,2009,7732.0
KIOWA,KS,,2009,2646.0
STAFFORD,KS,,2009,4380.0
WABAUNSEE,KS,,2009,6804.0
WALLACE,KS,,2009,1543.0
ROBERTSON,KY,,2009,2234.0
CAMERON,LA,,2009,7588.0
KEWEENAW,MI,,2009,2224.0
ISSAQUENA,MS,,2009,2130.0
KNOX,MO,,2009,4040.0
RALLS,MO,,2009,9691.0
SCHUYLER,MO,,2009,4106.0
CARTER,MT,,2009,1260.0
GOLDEN VALLEY,MT,,2009,873.0
GRANITE,MT,,2009,2880.0
MCCONE,MT,,2009,1747.0
PETROLEUM,MT,,2009,512.0
PRAIRIE,MT,,2009,1004.0
TREASURE,MT,,2009,912.0
WIBAUX,MT,,2009,922.0
ARTHUR,NE,,2009,364.0
BANNER,NE,,2009,824.0
BLAINE,NE,,2009,471.0
FRONTIER,NE,,2009,2643.0
GOSPER,NE,,2009,1932.0
GRANT,NE,,2009,608.0
HAYES,NE,,2009,1044.0
HITCHCOCK,NE,,2009,2858.0
HOOKER,NE,,2009,661.0
KEYA PAHA,NE,,2009,863.0
LOGAN,NE,,2009,720.0
LOUP,NE,,2009,550.0
MCPHERSON,NE,,2009,498.0
ROCK,NE,,2009,1494.0
SIOUX,NE,,2009,1218.0
STANTON,NE,,2009,6360.0
THOMAS,NE,,2009,662.0
WHEELER,NE,,2009,741.0
ESMERALDA,NV,,2009,849.0
EUREKA,NV,,2009,1387.0
PERSHING,NV,,2009,6329.0
STOREY,NV,,2009,4265.0
HARDING,NM,,2009,655.0
HIDALGO,NM,,2009,5001.0
MORA,NM,,2009,5020.0
CAMDEN,NC,,2009,9375.0
HYDE,NC,,2009,5256.0
BILLINGS,ND,,2009,912.0
BURKE,ND,,2009,2027.0
OLIVER,ND,,2009,1624.0
SHERIDAN,ND,,2009,1320.0
SIOUX,ND,,2009,4144.0
SLOPE,ND,,2009,703.0
STEELE,ND,,2009,1929.0
SHERMAN,OR,,2009,1779.0
AURORA,SD,,2009,2878.0
BUFFALO,SD,,2009,2091.0
CAMPBELL,SD,,2009,1450.0
CORSON,SD,,2009,4146.0
DEWEY,SD,,2009,6007.0
HAMLIN,SD,,2009,5620.0
HANSON,SD,,2009,3585.0
HARDING,SD,,2009,1205.0
HYDE,SD,,2009,1481.0
JACKSON,SD,,2009,2720.0
JONES,SD,,2009,1033.0
SANBORN,SD,,2009,2458.0
SHANNON,SD,,2009,13593.0
SULLY,SD,,2009,1363.0
TODD,SD,,2009,9997.0
ZIEBACH,SD,,2009,2574.0
VAN BUREN,TN,,2009,5423.0
ARCHER,TX,,2009,8936.0
BORDEN,TX,,2009,585.0
BRISCOE,TX,,2009,1583.0
COCHRAN,TX,,2009,3080.0
COKE,TX,,2009,3491.0
COLLINGSWORTH,TX,,2009,2993.0
CONCHO,TX,,2009,3610.0
COTTLE,TX,,2009,1696.0
CULBERSON,TX,,2009,2476.0
DELTA,TX,,2009,5434.0
GLASSCOCK,TX,,2009,1408.0
HARTLEY,TX,,2009,5089.0
HUDSPETH,TX,,2009,3169.0
IRION,TX,,2009,1678.0
JEFF DAVIS,TX,,2009,2192.0
KENEDY,TX,,2009,336.0
KENT,TX,,2009,703.0
KING,TX,,2009,233.0
LIPSCOMB,TX,,2009,2994.0
LOVING,TX,,2009,81.0
MCMULLEN,TX,,2009,938.0
MOTLEY,TX,,2009,1175.0
OLDHAM,TX,,2009,2089.0
PRESIDIO,TX,,2009,7536.0
REAL,TX,,2009,2966.0
ROBERTS,TX,,2009,913.0
SCHLEICHER,TX,,2009,2862.0
TERRELL,TX,,2009,810.0
UPTON,TX,,2009,3046.0
DAGGETT,UT,,2009,779.0
PIUTE,UT,,2009,1516.0
CHARLES CITY,VA,,2009,7146.0
HIGHLAND,VA,,2009,2399.0
KING AND QUEEN,VA,,2009,6806.0
ROCKBRIDGE,VA,,2009,21311.0
BEDFORD CITY,VA,,2009,6291.0
CLIFTON FORGE CITY,VA,,2009,
EMPORIA CITY,VA,,2009,5605.0
MANASSAS PARK CITY,VA,,2009,11633.0
WILLIAMSBURG CITY,VA,,2009,12330.0
FLORENCE,WI,,2009,4721.0
MENOMINEE,WI,,2009,4537.0
ALEUTIANS EAST,AK,,2010,3703.0
BRISTOL BAY,AK,,2010,1049.0
DENALI,AK,,2010,1144.0
DILLINGHAM,AK,,2010,4817.0
LAKE AND PENINSULA,AK,,2010,1626.0
NORTHWEST ARCTIC,AK,,2010,7477.0
SKAGWAY HOONAH ANGOON,AK,,2010,1140.0
WADE HAMPTON,AK,,2010,7398.0
YAKUTAT,AK,,2010,638.0
YUKON KOYUKUK,AK,,2010,5635.0
SKAGWAY,AK,,2010,1140.0
HOONAH ANGOON,AK,,2010,2029.0
CLEVELAND,AR,,2010,8769.0
COSTILLA,CO,,2010,3536.0
DOLORES,CO,,2010,2027.0
JACKSON,CO,,2010,1464.0
SAN JUAN,CO,,2010,752.0
WASHINGTON,CO,,2010,4773.0
DISTRICT OF COLUMBIA,DC,,2010,584400.0
BAKER,GA,,2010,3657.0
CHATTAHOOCHEE,GA,,2010,11702.0
ECHOLS,GA,,2010,3973.0
GLASCOCK,GA,,2010,3007.0
QUITMAN,GA,,2010,2528.0
TALBOT,GA,,2010,6920.0
TALIAFERRO,GA,,2010,2041.0
WEBSTER,GA,,2010,2727.0
BOISE,ID,,2010,7122.0
CAMAS,ID,,2010,1216.0
CLARK,ID,,2010,857.0
LINCOLN,ID,,2010,5021.0
SCOTT,IL,,2010,5374.0
OHIO,IN,,2010,6067.0
WARREN,IN,,2010,8563.0
CHASE,KS,,2010,2834.0
DONIPHAN,KS,,2010,7957.0
KIOWA,KS,,2010,2671.0
STAFFORD,KS,,2010,4433.0
WABAUNSEE,KS,,2010,7004.0
WALLACE,KS,,2010,1440.0
ROBERTSON,KY,,2010,2278.0
CAMERON,LA,,2010,7280.0
KEWEENAW,MI,,2010,2122.0
ISSAQUENA,MS,,2010,1893.0
KNOX,MO,,2010,4134.0
RALLS,MO,,2010,10127.0
SCHUYLER,MO,,2010,4361.0
CARTER,MT,,2010,1289.0
GOLDEN VALLEY,MT,,2010,810.0
MCCONE,MT,,2010,1714.0
PETROLEUM,MT,,2010,598.0
PRAIRIE,MT,,2010,1089.0
TREASURE,MT,,2010,848.0
WHEATLAND,MT,,2010,2118.0
WIBAUX,MT,,2010,1067.0
ARTHUR,NE,,2010,426.0
BANNER,NE,,2010,720.0
BLAINE,NE,,2010,539.0
FRONTIER,NE,,2010,2808.0
GOSPER,NE,,2010,2058.0
GRANT,NE,,2010,661.0
HAYES,NE,,2010,1025.0
HITCHCOCK,NE,,2010,2925.0
HOOKER,NE,,2010,690.0
KEYA PAHA,NE,,2010,740.0
LOGAN,NE,,2010,682.0
LOUP,NE,,2010,635.0
MCPHERSON,NE,,2010,489.0
ROCK,NE,,2010,1651.0
SIOUX,NE,,2010,1340.0
STANTON,NE,,2010,6207.0
THOMAS,NE,,2010,756.0
WHEELER,NE,,2010,751.0
ESMERALDA,NV,,2010,892.0
EUREKA,NV,,2010,1724.0
PERSHING,NV,,2010,6703.0
STOREY,NV,,2010,4016.0
CATRON,NM,,2010,3652.0
HARDING,NM,,2010,943.0
HIDALGO,NM,,2010,4964.0
MORA,NM,,2010,4923.0
CAMDEN,NC,,2010,9719.0
HYDE,NC,,2010,5721.0
BILLINGS,ND,,2010,897.0
BURKE,ND,,2010,1948.0
OLIVER,ND,,2010,1808.0
SHERIDAN,ND,,2010,1293.0
SIOUX,ND,,2010,4121.0
SLOPE,ND,,2010,727.0
STEELE,ND,,2010,1977.0
SHERMAN,OR,,2010,1819.0
AURORA,SD,,2010,2739.0
BUFFALO,SD,,2010,1932.0
CAMPBELL,SD,,2010,1431.0
CORSON,SD,,2010,4053.0
DEWEY,SD,,2010,5354.0
HAMLIN,SD,,2010,5761.0
HANSON,SD,,2010,3382.0
HARDING,SD,,2010,1250.0
HYDE,SD,,2010,1520.0
JACKSON,SD,,2010,2991.0
JONES,SD,,2010,1076.0
SANBORN,SD,,2010,2380.0
SHANNON,SD,,2010,13437.0
SULLY,SD,,2010,1328.0
TODD,SD,,2010,9575.0
ZIEBACH,SD,,2010,2765.0
ARCHER,TX,,2010,9055.0
BORDEN,TX,,2010,564.0
BRISCOE,TX,,2010,1723.0
COCHRAN,TX,,2010,3155.0
COKE,TX,,2010,3301.0
COLLINGSWORTH,TX,,2010,3009.0
CONCHO,TX,,2010,4047.0
COTTLE,TX,,2010,1618.0
CULBERSON,TX,,2010,2480.0
GLASSCOCK,TX,,2010,1317.0
HARTLEY,TX,,2010,5963.0
HUDSPETH,TX,,2010,3441.0
IRION,TX,,2010,1673.0
JEFF DAVIS,TX,,2010,2340.0
KENEDY,TX,,2010,241.0
KENT,TX,,2010,772.0
KING,TX,,2010,219.0
LIPSCOMB,TX,,2010,3218.0
LOVING,TX,,2010,41.0
MCMULLEN,TX,,2010,897.0
MOTLEY,TX,,2010,1123.0
OLDHAM,TX,,2010,2020.0
PRESIDIO,TX,,2010,7703.0
REAGAN,TX,,2010,3298.0
ROBERTS,TX,,2010,877.0
SCHLEICHER,TX,,2010,3343.0
STERLING,TX,,2010,1160.0
TERRELL,TX,,2010,850.0
THROCKMORTON,TX,,2010,1814.0
DAGGETT,UT,,2010,839.0
PIUTE,UT,,2010,1661.0
CHARLES CITY,VA,,2010,7205.0
HIGHLAND,VA,,2010,2395.0
KING AND QUEEN,VA,,2010,6926.0
ROCKBRIDGE,VA,,2010,22217.0
BEDFORD CITY,VA,,2010,6177.0
CLIFTON FORGE CITY,VA,,2010,
EMPORIA CITY,VA,,2010,5822.0
MANASSAS PARK CITY,VA,,2010,13195.0
WILLIAMSBURG CITY,VA,,2010,13421.0
FLORENCE,WI,,2010,4587.0
MENOMINEE,WI,,2010,4251.0
